"year","weight","best_num_players","age_rec","games.MfgPlaytime","score"
1988,1.2609,0,8,30,5.11766
1998,2.6786,0,12.4,60,6.89404
1994,2.1667,0,12,90,6.40339
1987,2.2857,0,16,30,5.81667
1994,1.6,0,10,90,5.39128
1993,2.2632,0,12,75,5.66677
1985,1.9,0,8,60,5.76065
1989,2.9091,0,12,120,6.81663
1997,3.0556,0,12,60,6.71303
1984,1.5,0,14,90,6.31081
1997,2,0,12,90,5.68333
1998,1.1818,0,8,30,5.94741
1987,1.963,0,10,90,5.58457
1981,2.3458,1,10.8148148148148,20,7.08285
2000,3.6667,0,16,120,6.68437
1977,4.0365,2,13.7391304347826,60,7.5272
1992,2,0,11.3333333333333,45,6.68647
1998,3.0169,0,11,45,7.25657
1991,2.2152,2,6.875,30,6.32354
2001,2.6799,3,10.9090909090909,75,7.17156
2001,1.6947,6,9.25,45,6.43477
2001,1.5714,0,8,60,6.26
1982,3.2927,0,13.6666666666667,90,7.13583
1986,2,0,8,20,6.37105
1998,3,0,12,180,6.275
1992,1.1667,0,8,60,5.35
1994,1.6667,0,8,45,5.93673
1990,2.7273,0,10,120,6.31458
1985,1.1064,0,5.2,15,6.07824
1996,1.1765,0,12,60,6.57801
1987,1.2667,0,7,60,4.94763
1980,1.5714,0,8,45,6.23125
1998,1.25,0,8,30,6.51842
1993,1.3636,0,8.4,60,6.39367
1991,1.7,0,8.66666666666667,20,5.98925
1998,1,0,8,30,5.6254
1993,1.5,0,10,90,3.54019
1982,1.8947,0,13,90,6.28126
1970,1.1452,0,5.9,30,5.49458
1987,1.5161,0,10,20,5.82014
1997,1.9222,4,10,30,6.79175
2000,1.7647,0,10,45,5.74651
1989,1.2147,6,10.1395348837209,20,6.29424
1810,2.4451,6,12.9298245614035,60,6.71893
1930,1.7315,0,9.6,30,6.84374
1985,1.6254,5,10.1176470588235,45,6.57949
1992,1.75,0,8,45,5.72955
2001,1.9762,0,12,30,6.66634
1991,1.4167,0,8,60,5.47916
1982,1.75,0,8,60,5.74167
1974,2.375,0,14,180,5.73091
1977,1.5556,0,8,60,5.85378
1985,3.2281,0,15,180,6.64068
1986,1.8621,0,10,120,5.93288
1996,2.7917,0,12,300,6.88509
1983,2.2632,0,12.5,150,5.68062
1994,1,0,6,45,3.44737
1993,2.3208,0,9.5,60,6.30471
1997,1.7662,0,8,60,5.68391
1980,1.4792,0,6.66666666666667,60,6.47981
2001,2.6402,0,10.2857142857143,60,6.81122
2000,1.4946,0,8,30,5.84001
2001,2.343,4,9,120,6.8725
1990,1.8333,0,8,30,6.54627
1956,1.6111,0,10,20,6.0311
1995,1.6667,0,10,60,5.52273
1997,1.0789,0,6,30,5.96059
1982,1.1667,0,8.66666666666667,45,5.77817
1975,1.2727,0,10,60,4.92071
1996,1.1,0,5.66666666666667,30,5.90547
1999,1.3529,0,8,40,5.41115
1983,3.5652,0,14,240,6.16313
1987,1.3667,0,7.25,45,5.96146
1982,1.4103,0,7,20,5.28186
1998,2,0,8,20,5.69489
1985,1.8182,0,10,90,5.32697
1971,2.0547,0,11.25,120,6.90467
1995,1.0694,0,5.13333333333333,10,5.91694
1988,1.6782,4,6.30555555555556,30,6.49172
1998,1,0,5,10,5.02354
1978,1.775,0,6.66666666666667,60,6.47395
2001,1.6957,0,14,45,6.23308
2001,1.5,0,7.5,45,6.07862
1969,1.9706,0,11.6,45,6.46722
1985,3.8529,0,15.6,300,6.73753
1998,2.4,0,10,180,5.66652
1988,1.12,0,3.33333333333333,15,5.5743
1983,1.6024,0,10,30,6.57982
2000,1,0,4.5,10,5.49398
1989,1.0588,0,4.5,30,5.14645
1998,1.5,0,8,30,4.86905
1995,1.1944,0,4.21428571428571,15,5.71754
1986,1.3665,4,5.86111111111111,20,6.40615
1984,1.8462,0,9,50,5.07475
1982,1.8571,0,6,30,5.50926
1996,1.6667,0,7,45,5.88095
1987,1.2978,4,6.76470588235294,45,6.81619
1964,1.6667,0,14.7777777777778,30,6.11682
1993,1.3768,5,8.64,30,6.40214
1985,1.7742,0,8.8,120,5.75533
1999,2,0,12,60,6.17022
2000,1.1429,0,7.33333333333333,10,5.55887
1992,1,0,12,30,6.25357
2001,1.3537,0,6,20,5.83163
1992,2.7368,0,15,300,6.23419
1990,2.619,0,12,240,6.03191
1988,1.8571,0,8,30,5.92607
2001,1.1379,0,6,45,5.96675
1993,1.5882,0,11.3333333333333,60,5.9719
1996,1.6,0,10,60,4.97684
1999,1.3571,0,7,45,4.72654
1998,1.5429,0,10,60,6.15944
1982,1.2829,4,7.42857142857143,45,5.14173
1906,1.8703,0,11,45,6.41023
2001,2.786,4,10.3333333333333,60,7.01407
2001,2.8691,0,13.5833333333333,240,6.66765
2000,1.354,0,7.33333333333333,30,5.63044
2001,1.2,0,8,30,3.98095
2001,1.531,0,8.4,45,6.61944
1991,1.2222,0,5,30,5.56068
1967,1.2152,4,6.5,20,5.50345
1995,3.1682,2,11.8260869565217,60,6.72055
1999,2,0,10,30,6.72634
1989,2.3333,0,17.5,60,6.19697
1975,1.7968,0,11.3333333333333,90,5.98921
1978,2.2,0,8,30,6.59032
1970,1.9412,0,9.33333333333333,30,5.72176
1972,1.4836,4,9.3125,10,6.21395
1949,1.6563,4,8.12987012987013,45,5.66992
1977,2.1074,2,7.55555555555556,30,6.63718
1998,1.5816,0,8.66666666666667,90,5.57529
1997,1.7609,0,7.6,90,4.94742
1996,1.8143,0,15.3333333333333,90,5.53983
2001,2.2188,0,8,90,5.92203
1996,2.9327,2,11.3333333333333,45,7.44743
1975,1.2243,0,8.28571428571429,20,5.98364
1987,1.1429,0,3.66666666666667,20,5.275
2001,2.0833,0,8,45,6.15068
1999,1,0,3.5,10,5.8193
2000,1.2917,0,8,20,5.25914
2001,2.3276,0,10,60,6.21853
1995,1.7273,0,8,30,5.76625
2001,1.6957,0,10,45,6.13246
2000,3.8571,0,14,210,7.41667
2001,1.75,0,7.8,60,5.9902
2001,1.5625,0,7.16666666666667,30,5.97294
2001,1,0,5,10,5.732
1995,1,0,4.25,15,6.12541
2001,1.1111,0,5.33333333333333,45,5.43504
1981,2.2712,0,11.5,240,6.87157
2001,1.3214,0,8,45,5.71031
1989,1.2727,0,8,45,5.58534
1998,1.1538,0,6,30,4.93629
1979,2.8571,0,9,45,6.84275
2001,1.1579,0,6.33333333333333,20,5.50348
2000,1.1739,0,7,20,5.35997
2001,2.4465,0,9.71428571428571,90,6.5023
2001,1.925,0,10,45,5.89601
2001,2.2222,0,9.33333333333333,60,5.63238
1994,1.9,0,8,20,6.18111
2001,2.8889,0,12,90,6.84986
1975,1.5719,4,6.8,30,5.98586
2001,3.0778,5,11.8947368421053,120,7.06179
1987,1.6957,0,8,120,5.72645
2001,2.5902,0,12,60,6.4375
2001,2.7778,0,12,60,6.04547
1999,1.205,6,12,90,7.28948
2001,1.6667,0,5,15,6.02
2001,1.3571,0,7,45,6.2787
1991,2.3846,0,12,180,7.05405
1995,1.9167,0,14,60,5.04036
1994,2.1429,0,8,30,6.08293
1996,1.7143,0,8,30,6.4279
1967,1.8333,0,9,10,5.362
1992,1.425,0,7.25,30,6.08286
1991,2.2759,0,12,150,6.55039
1993,2.1406,0,13,20,7.05315
1991,2.3333,0,12,240,6.3482
1992,2.6,0,14,240,6.50151
2001,1.6614,0,10.6666666666667,30,6.18441
2001,1.1429,0,8,30,4.40783
2000,1.9091,0,8.4,45,6.47617
1973,1.4839,0,8,45,6.32402
1999,1.9178,0,6,45,5.86795
2001,1.6047,6,7.92307692307692,60,6.97735
1999,1,0,5,10,6.31968
1979,1.4643,0,8,60,5.82842
1987,2.0667,0,10,60,5.98053
1987,1.8333,0,10,90,6.60592
1999,1.1429,0,5,20,5.43945
1991,1.75,0,7.66666666666667,60,5.54831
1992,1.4,0,7,15,6.38621
1991,1.7,0,12,40,5.89545
1997,1.5245,4,9.26666666666667,30,6.7641
1980,2.1818,0,13,90,6.20732
1933,1.6388,4,7.73376623376623,180,4.37412
1999,1.95,0,10,30,5.50421
1987,2.16,0,15,120,5.8278
1965,1.0526,0,4.27272727272727,45,3.81126
2000,1.0952,0,6,20,6.21793
1991,2.2969,0,12.4,30,6.61114
1972,1.1538,0,9.33333333333333,120,5.39955
1993,1.8039,0,9,45,5.46964
1993,1.9474,0,7.84615384615385,10,6.30231
1991,1.129,0,7.5,20,5.66244
1983,1.6905,0,10,10,6.53248
1996,2.15,0,12,90,3.86014
1981,2.9355,0,13.75,300,7.184
1979,1.0909,0,16,60,3.90979
1987,3.0417,0,13.5,180,7.21884
2001,1.5974,0,8,30,5.06558
1999,2.5,0,10,90,5.55128
1976,2.9865,0,13.7142857142857,360,7.12448
1976,1.9474,0,11.5384615384615,120,6.52948
1972,1.5667,0,10.6666666666667,45,5.87021
1972,2.1522,0,12,90,5.42578
1973,1.3871,0,11,60,5.2362
1981,1.4167,0,8,45,5.01512
1996,1.0588,0,3.5,20,5.30315
1977,2.375,0,12.8888888888889,300,7.21572
1992,3.6765,0,15,240,7.37157
2000,1.7143,0,10,60,6.3369
1995,1.0588,0,9,45,4.12979
1994,4.3947,0,15,300,8.01058
1993,2.0345,0,10,90,6.39891
1997,1.8,0,12,30,6.57588
1991,1.25,0,7.25,45,5.45302
1982,2.1061,0,10,60,6.67087
1996,1.6667,0,14,60,5.75
1994,1.2478,0,7.66666666666667,10,6.42711
1998,1.0556,0,6,30,5.76401
2001,1.9344,0,10,30,6.0453
1986,1.7273,0,6,20,5.22193
1984,1.7299,4,9.53333333333333,45,6.93725
1998,1.4643,0,10,20,5.25256
1990,1.3636,0,14,45,5.83437
2001,2.2857,0,11,60,5.79776
1992,2.5,0,14,120,6.25154
1996,1.2437,0,8,30,6.00043
1994,2.9167,0,16,240,5.42609
1998,1.6,0,7.33333333333333,30,6.03835
1955,1.4931,0,8.92307692307692,60,5.83285
1994,3.6667,0,15,300,6.35224
1986,2.2667,0,13,60,5.3416
1991,1.9291,0,8.6,30,6.76491
1999,1.4884,0,10,60,5.90239
1991,3.1176,0,13.2,150,6.81125
1989,4.1698,0,15.5,180,6.82211
1985,3.7778,0,16,240,6.61706
1996,1.4667,0,6,60,5.30861
1970,2.26,0,9,90,6.98377
1985,4.6373,5,16.4736842105263,6000,7.60054
1970,1.449,0,8.25,60,5.70349
1974,1.419,4,7.9047619047619,60,5.49808
1990,2.4,0,14,120,5.07546
1995,1.8,0,8,60,5.73468
1976,3.3,0,14,420,6.51226
1962,1.75,0,8,45,6.116
1962,1.4615,0,10,45,6.35995
1972,1.7822,0,10.25,30,4.80512
1977,2.1818,0,10,60,5.714
1990,4.3488,5,15.4237288135593,300,7.53694
1982,1.6934,0,8.92307692307692,90,5.73888
1979,1.68,0,9,120,5.96503
1996,3.2,0,11,45,5.30847
1971,2.3,0,13,90,6.02995
1995,2.5238,0,16.5,45,6.79871
1969,2.0286,0,12,60,6.23173
1994,2.0444,0,10,60,6.2813
1996,3.2,0,14,30,6.30451
2001,1.6667,0,6.4,60,6.26303
1962,1.6842,0,8,120,6.65332
1998,1.2905,0,9.4,45,5.96334
1985,3.4178,4,11.9047619047619,0,7.06585
1983,1.5,0,8,60,5.14464
1992,2.5882,0,8,60,6.25021
1993,1.4734,6,11.7142857142857,45,6.82317
2001,1.4776,0,6.8,30,6.56448
1975,2.3333,0,10,45,6.42378
1962,1.5195,0,8,30,6.11796
1973,1.4706,0,9,45,5.82552
1994,2.89,0,13,120,6.37343
1977,1.1212,0,6,30,5.90541
2001,3.6875,0,12,360,4.97813
1981,2.2,0,12,120,6.42667
1987,2.2188,0,12,180,6.05513
1980,2.4444,0,12,120,5.75317
1988,1.8571,0,8.66666666666667,60,6.62404
1974,4.3301,2,14.5714285714286,1440,6.91328
1990,2.2913,4,11.0454545454545,120,7.01862
1968,1.6154,0,7,30,6.50072
1958,2.0381,0,11.5,120,5.41853
1977,3.5556,0,14.6666666666667,120,5.91238
1988,2,0,9.6,90,6.59358
1978,2.9375,0,12,180,6.5099
1990,1.5814,0,8,45,5.93301
1991,1.5294,0,8,60,5.73729
1971,1.2,0,6,120,5.79071
2000,4,0,14,60,7.76639
1998,3.88,0,12,120,7.9476
1999,4.0189,0,12.4285714285714,3600,7.86609
1994,1.8182,0,10,90,5.86104
1991,1.6111,0,9.33333333333333,45,5.74608
1979,4.183,0,13.4285714285714,180,6.888
1964,2.0253,0,11.6,60,5.72177
1970,2.3947,0,9.2,60,6.22585
1981,3.1429,0,12,120,5.76884
1981,2.9545,0,13,120,6.42856
1995,2.0573,0,9.6,60,6.45881
1978,2.2222,0,16,45,6.22
-2600,1.3,0,7.75,30,5.97255
1979,1.1963,0,9.33333333333333,60,4.94612
1983,3.2491,1,13.0714285714286,240,7.4618
1988,1,0,10,90,5.56319
1970,1.122,0,5.27272727272727,45,5.43023
1982,1.9286,0,12,90,5.94631
1982,2,0,16,60,7.34722
1972,2.6154,0,12,120,6.59241
1993,2.2333,0,11.4285714285714,120,7.03063
1984,2.3636,0,10,60,5.77231
1975,1.625,0,8,60,5.44
2000,1.2857,0,5,30,5.2589
1996,1.6522,0,15.75,45,5.83278
1977,2.4865,0,10,120,5.733
1977,4.6613,0,14,120,5.33392
1981,2.4035,0,11.8,180,6.55142
1981,2.4634,0,16,180,6.41038
1995,2.6882,4,11.7777777777778,120,7.47513
1981,3,0,12.6666666666667,90,6.84467
1986,2.3636,0,16,120,5.4121
1969,1,0,6,20,6.05789
2000,1.6667,0,7,60,5.35545
1921,1.234,0,7.16666666666667,10,6.47717
1973,2.1124,0,11.1111111111111,90,7.0254
1998,2.1429,0,14,90,4.21757
1979,2.6364,0,16,120,6.20241
1978,1.9,0,8,45,6.17917
1990,2.2222,0,10,90,6.3225
1988,1.3077,0,6.5,60,5.57123
1978,1.2,0,13,120,5.06364
1999,2.0909,0,8,120,5.47366
1974,2.4802,0,12.5,120,7.35009
2001,1.6875,0,8,90,5.87844
1986,3.2727,0,12,240,7.5149
1989,2.2321,0,13,90,6.47411
1985,2.5283,0,12.5,120,6.57414
1988,2.7917,0,16,240,5.58169
1985,1.2857,0,10,90,4.64103
1979,1.3776,0,10.3333333333333,45,6.25814
1991,3.129,0,15.4,120,6.7302
1990,3.9851,0,15.8,360,7.39783
1988,4,0,14.8,180,7.15526
1990,1.5,0,10,60,5.78806
1990,1.6207,0,10,90,5.90595
1983,1,0,8,90,6.31579
2001,1.3673,0,7.55555555555556,25,6.07357
1972,2,0,8,60,5.87551
1972,1.0889,0,6.4,30,5.18931
1981,2.9184,0,13.2,30,6.51922
1979,2.6667,0,15.5,150,6.37461
1979,2.0862,0,10.6666666666667,120,6.2384
1979,2.7,0,14,120,5.89838
1994,1.6111,0,10,120,5.77827
1982,2.8333,0,8,180,6.42311
2001,1.5556,0,8,20,5.66209
1993,1.3793,0,6,20,6.31633
1982,1.3211,0,7.75,30,6.32208
1976,1.6429,0,12,30,5.03194
1975,3.1053,0,14.4,480,6.44022
1971,2.6,0,16,90,6.42096
1989,3.8795,0,15.5,300,7.10223
1972,2.4211,0,9.6,60,6.05305
1984,2,0,12,90,6.11915
1987,3.4839,0,18,150,6.03333
1979,3.945,0,14,1200,6.72373
1985,3.1429,0,14,240,5.7228
1980,3.4426,0,12,120,6.95134
1973,2.5882,0,13.3333333333333,90,6.11504
1975,2.8077,0,14.6666666666667,90,6.2324
1977,3.087,0,16,120,5.35316
1971,2.7193,0,13.1428571428571,120,6.21814
1956,1.3333,0,8,45,5.6344
1927,1.1,0,4.5,30,4.86066
1987,1.125,0,8,45,4.78776
1991,2.5,0,10,90,6.12709
1987,1,0,4,20,5.84644
1984,1.3667,0,13.5,60,4.67479
1998,1.1667,0,6,20,4.65574
1995,1.4419,0,6.11111111111111,45,4.47083
2000,1.2,0,4.5,30,5.81407
1960,2,0,7,60,7.12105
1989,2.8721,0,11.3333333333333,120,6.84116
1994,2.75,0,12,120,6.37526
1986,1.3548,4,6.8421052631579,45,6.45709
1989,2.2424,0,8.33333333333333,90,7.28151
2001,1.2222,0,8,10,5.20309
1980,2.2,0,13,180,6.46256
1978,2.15,0,16,90,6.00268
1993,1.65,0,10,90,5.63577
1982,2.2222,0,14.6666666666667,90,4.52675
1980,2.5385,0,10,240,6.50802
1977,2.8571,0,12,180,7.01897
1986,2,0,16,60,6.72401
1979,1.6346,0,16,60,6.41117
1983,1.5,0,14,60,6.90288
1991,2.625,0,10,300,5.69762
1979,2.6,0,16,120,6.58594
1987,2.2857,0,10,120,5.61333
1981,2.8182,0,12,60,6.52885
1994,2.5,0,16,120,6.24545
1999,2.3462,0,13,120,6.61792
2001,3.3333,0,16.3333333333333,120,7.0853
1975,1.2442,0,9.33333333333333,30,4.85212
2001,2.7073,0,12,10,6.83688
1996,2.5316,0,11,45,6.64886
1993,1.5,0,12,45,6.34737
2000,1.0465,0,3.90909090909091,25,6.0967
2000,1,0,10,30,5.16889
1997,1.3167,0,8,15,5.97979
1987,2.1111,0,11,45,5.87244
2001,2,0,8,60,6.67895
2001,3.7,0,15,120,7.96389
2001,3.2941,2,14.5,180,7.71365
1989,1.7,0,10.6666666666667,90,4.40489
1987,1.625,0,16.3333333333333,30,5.06909
1987,1.9216,0,11.3333333333333,60,5.8946
2001,2.7197,4,11,240,6.69352
1992,2.6154,0,9.33333333333333,240,6.88235
1992,2.5882,0,10,120,6.76118
1988,2.0476,0,8,120,5.77531
1992,1.8889,0,8,30,6.52927
1985,1.7703,0,7.75,60,5.89835
1978,1.6087,0,8,30,4.95518
1990,2.2778,0,12.6666666666667,120,6.50466
1989,1.1818,0,7,60,4.76953
1991,1.0909,0,6.28571428571429,60,5.40576
1979,3.25,0,14.6666666666667,120,5.65769
1994,2.1429,0,12.8,60,5.67756
1995,2.3846,0,9.25,30,5.88116
1992,1.8571,0,6,60,5.7359
1990,1.2195,0,7.33333333333333,60,5.32381
1945,1.875,0,10.5,180,6.06914
2001,2,0,10,60,4.64818
1997,2.8621,0,14,120,5.87502
1972,1.6087,0,6.66666666666667,20,5.74687
2001,1.1628,0,5.5,30,5.61753
1995,1.9512,0,10.6,60,6.01764
1999,3.3784,0,13,360,7.47615
1996,1.8,0,8,240,5.8871
1995,3.3034,0,13.1111111111111,45,7.15333
1986,2.7273,0,8,45,7.19059
1997,2,0,10,30,6.05589
1999,3.1277,0,14.6666666666667,360,7.05965
1979,1.3333,0,5,60,6.28347
1999,2.5793,4,9.81818181818182,120,6.80657
1998,2.1,0,13,60,6.28378
1993,1.395,4,7.9,45,6.01642
2000,1.4,0,10,30,4.1816
1968,1.3846,0,8,90,6.61621
1992,1.4667,0,10,60,5.525
1995,0,0,11,60,5.38889
1988,1.6667,0,8,10,5.96228
1993,1.6538,0,10,60,6.37003
1995,3.6908,2,12.7619047619048,90,7.29556
1973,1.625,0,5,20,5.72795
1946,1.8486,2,7.59722222222222,45,6.10066
1977,2.5179,0,12.8888888888889,180,6.00448
1965,2.0833,0,8,90,5.8784
1991,1.9643,0,12.25,60,4.78581
1988,2,0,11,45,5.98471
2001,1.8041,4,10.8831168831169,120,5.89145
1973,1.6061,0,8,120,3.67379
1977,1.4706,0,11,120,3.80211
1990,1.5862,0,8.5,45,5.46774
1994,1.875,0,10,45,5.815
1999,1.8333,0,12,20,5.29714
1996,1.2,0,6,30,4.48672
1990,1.5263,0,7.5,60,6.12179
1955,1.375,0,5.5,60,5.54673
1995,1.6286,0,9.33333333333333,20,6.59976
1978,1.3125,0,8.4,10,5.80835
1985,2.75,0,12,180,5.7726
1993,2,0,10,90,5.03279
1987,1.3263,0,7.45454545454545,30,5.79138
1992,1.5714,0,12,90,5.83211
1989,2.6667,0,11,120,5.77123
1977,1.6,0,6,60,5.72286
1973,2.2258,0,12,120,5.23247
1985,1.8333,0,10,90,5.68113
1989,1.3704,0,11,60,5.26001
1999,1.1667,0,10,20,4.5827
1971,2.2969,0,12.6666666666667,120,5.44667
1988,1.931,0,8,100,6.54318
1964,1.5385,0,7.4,30,5.89631
1995,1.2,0,6,20,5.3617
1996,1.6364,0,12,45,5.60532
1981,1.4151,0,10.25,45,6.31158
1995,3,0,12,240,5.58533
1987,1.6,0,10,10,6
1992,1.5161,0,8,45,5.67663
1972,2.0476,0,10,60,6.01759
1990,2,0,14,20,6.29349
1979,1.675,0,7.5,30,6.37384
1956,2.1429,0,12,30,6.01034
1974,2,0,8,120,5.91765
1979,3,0,11,120,6.70301
1990,1.375,0,8,30,5.44493
1993,1.75,0,11.5,90,5.49387
1994,1,0,5.33333333333333,20,5.29992
1989,1.5,0,8.5,45,5.72711
1998,1.3125,0,8.8,90,4.29331
1999,1.5,0,6.66666666666667,30,6.08608
1996,1.1667,0,6,20,5.86364
1992,1.3571,0,8,90,6.57516
2001,1.7625,0,11.7777777777778,30,5.67167
1996,1,0,8,30,5.23833
1999,1,0,2,20,5.74194
1976,1,0,8,45,4.05641
1977,2,0,10,45,5.64331
1972,2.1053,0,9,20,5.78503
1976,1.92,0,9,10,5.67859
1996,1.1,0,3,30,3.06952
1975,1.2273,0,6,45,5.72091
1996,1.2,0,8,10,5.73732
1964,1.55,0,9,60,5.80781
1991,2.7586,0,13.2,180,5.94689
1989,2.1429,0,10.6666666666667,90,6.68092
1587,3.7619,0,7.45454545454545,60,7.3693
1999,1.3333,0,10,45,5.06098
1985,3.2958,0,12.8,360,6.96836
1987,1.8,0,8,60,5.11695
1983,4.3951,0,14,360,6.66617
1983,3.6885,0,13.6,360,7.34008
1986,4.2286,0,16,360,6.38595
1983,3.2125,0,14.5714285714286,240,6.69728
1987,4.2927,0,16,360,6.00683
1983,3.8056,0,15.6470588235294,1200,7.71975
1150,1.7602,2,5.65671641791045,30,4.89366
1925,1.0909,0,6.28571428571429,30,5.18873
1988,1.463,0,6.33333333333333,45,5.80914
1975,1.8235,0,10,90,6.27483
1992,2.6957,0,16,120,6.86199
1992,2.9375,0,14,180,7.05078
1991,2.2,0,12,60,5.97103
1850,2.569,4,10.6206896551724,120,7.02962
1974,1,0,3,15,4.84118
1994,2.3333,0,10,90,6.27362
1999,1.9333,0,10,20,5.90397
1979,2.3333,0,16,240,5.67647
2000,1.3333,0,10,60,4.946
1990,2,0,12,90,4.89409
1983,2.5714,0,16,60,5.87059
1973,2.5,0,8,30,5.67209
1978,1.75,0,10.6666666666667,60,6.65417
1997,1.4,0,8,30,5.37387
1997,1.037,0,4.76923076923077,20,6.18655
1988,1.1111,0,10,30,5.22029
1996,2.0526,0,16,45,5.75984
2000,1,0,6,20,3.4175
1981,3.0526,0,15.3333333333333,240,6.3617
1994,3.3767,5,13.304347826087,120,7.22164
1997,2.7188,0,12,60,6.43683
1992,2.963,0,7.66666666666667,30,7.17252
1995,1.8611,0,9,30,5.64947
1983,1.2958,0,5,30,6.58542
1999,1.6364,0,7,45,4.91981
1995,3,0,10,60,6.22895
1995,2.6667,0,11.6666666666667,45,6.39568
1995,2.3488,0,10.4,45,6.0919
1998,2.1429,0,12,45,5.91092
400,1.2005,4,4.8,30,4.49847
1996,2.3824,0,13,60,5.58259
1990,1.75,0,12,45,5.38889
1998,1.4444,0,10,60,5.05833
1980,2.2593,0,16,60,5.76357
1997,1.6471,0,9,60,5.43333
1999,1.3529,0,10,60,5.64881
1995,2.5385,0,8.66666666666667,480,6.87669
1982,2.2727,0,16,60,6.62262
1991,2.5806,0,14,300,7.23093
1992,1.2941,0,4.5,20,5.31848
1982,2.1176,0,16,120,6.93873
1960,1.75,0,8,45,6.17167
1980,2.625,0,12,120,6.20952
1998,3.4976,2,12.75,120,6.51562
1989,2.5078,2,9.45454545454546,45,7.47639
1996,2.0096,2,7.51724137931035,20,6.27569
1994,2.2414,0,10,30,5.27089
1981,3.0141,0,14,300,6.29575
1996,2.2308,0,12,30,5.60327
2000,2,0,8,30,6.37595
1881,2.9355,0,8,45,5.96445
1966,2.2143,0,10,30,6.49549
1986,1,0,8,30,5.44366
1990,2,0,12,45,5.46226
1991,1.1071,0,8.5,40,6.06115
1925,3.8562,4,11.44,60,7.45542
1987,1.2857,0,9,30,5.29697
1992,1.5455,0,8,30,6.12347
1977,2,0,12,30,6.42318
1977,1.7727,0,16,30,6.09104
1983,2,0,10,45,5.79865
1985,1.75,0,16,30,5.35088
1979,2.2391,0,8.5,20,5.35317
1977,1.8571,0,8,30,5.78923
1966,1.7826,0,10,45,6.06091
1994,2.5455,0,14,90,6.45317
1995,2.5333,0,8.5,30,6.03165
1987,1.7778,0,21,60,5.6036
1996,1.5556,0,8,90,5.98653
1993,1.4348,0,6,60,5.26225
1975,1.6667,0,10,60,6.41316
1976,1.5714,0,8,60,6.02549
2001,3.2143,0,10,30,6.56259
2001,1.2581,0,10,20,5.94053
1981,1.9697,0,14.6666666666667,45,6.35563
1981,2.1176,0,13,45,5.98886
1981,1.48,0,9,45,6.24503
1991,2,0,8,45,5.80542
1971,1.115,4,5.35251798561151,30,5.4145
1988,2.0476,0,12,120,6.73969
1985,2,0,16,90,6.37075
1977,3.4653,0,13,210,6.66408
1980,1.6667,0,8,20,6.17028
1987,2.2857,0,10.6666666666667,30,7.07021
1969,2.3333,0,10,30,6.79388
2001,1.3077,0,10,30,5.31439
1979,4.2727,0,16,180,7.6225
1970,3.0725,0,12.6,90,6.54759
1979,1.1111,0,8,30,5.83031
1993,1.7931,0,11,30,5.04462
1956,1.1845,4,6.41791044776119,30,5.40849
2001,2.2899,0,10.6666666666667,60,6.93857
1977,1.7895,0,8,30,6.25871
1975,1.3333,0,8,60,6.14349
1964,2.4404,0,12.2857142857143,120,6.61513
1962,2.3762,2,9.76470588235294,45,7.791
1983,1.9231,0,8,180,6.8942
1906,1.2222,0,8,30,5.184
1979,2.1795,0,10,45,6.75086
1975,1.1622,0,7.4,60,6.28881
1970,2.0769,0,11,60,5.46205
1964,2.2741,0,11.8823529411765,180,6.24203
1992,2.75,0,12,300,5.9734
1980,3.3846,0,12,240,6.6371
1994,2,0,12,240,6.28306
1982,2.6,0,12,45,5.6027
1997,2.1,0,8,30,5.92037
2000,1.8487,0,6.83333333333333,20,6.59179
2000,1.625,0,8,30,6.42598
1995,2,0,10,20,6.59825
1962,1.2083,0,5.46666666666667,45,4.85358
1998,2.0625,0,9,120,4.68599
1983,1.75,0,6,60,5.20803
1985,1.2355,8,9.09090909090909,90,5.82946
2000,1.25,0,8,10,5.96641
1989,2.5769,0,10,180,6.61186
1988,2.866,0,11,180,6.84271
1980,1.3083,0,6.29411764705882,15,6.36012
1903,1.1379,0,7.33333333333333,20,5.22436
1990,1.5,0,6,60,5.10262
1975,1.2069,0,5.25,30,5.61193
1998,3,0,16,360,7.07955
1989,1.68,0,6.5,45,6.14317
1969,1.3333,0,10,240,4.84388
1994,2.1667,0,12,60,5.9266
1991,2.2727,0,13,180,5.90595
1990,1.2857,0,12,20,5.78195
1964,1.5238,0,6,90,5.41692
1992,2.1538,0,6,120,5.02385
1978,1,0,4.5,20,5.24545
2001,1.3485,0,9.33333333333333,30,6.36099
1999,2,0,8,30,5.675
1958,1.4,0,5.125,30,4.70946
1974,2.3333,0,14,120,6.72222
1960,1.1939,0,5.25,60,5.43021
1993,2.9429,0,13.3333333333333,120,6.9918
1908,1.3333,0,6.5,60,5.352
1962,2.1538,0,11,60,6.50482
1954,2.1176,0,10,60,6.39966
2001,2.4679,2,10.3076923076923,60,6.84378
1974,2.1429,0,12,60,6.74737
1984,1.9048,0,5.66666666666667,90,6.08598
1995,1.3571,0,8,45,6.36676
2001,2.9231,0,12,60,6.27755
2001,2.6605,2,10.6842105263158,30,7.44779
1998,1.5714,0,8,20,5.3718
1988,1,0,6,20,5.92308
1988,1.4706,0,6,60,5.8525
1996,1.25,0,8,20,4.9662
2001,2.3684,0,10,45,6.47939
1971,1.2,0,8,10,4.74714
1992,1.8333,0,10,45,5.63578
1985,2.2407,0,12.5,60,6.66666
